Year,Month,Main_cat,Category,Category2,Sea level (mm),Ocean heat content [10^21 J],Ocean heat uptake (W m^-2),step1,step2,step3,200301,x
2017,8,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2017,9,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2017,10,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2017,11,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2017,12,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2018,1,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2018,2,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2018,3,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2018,4,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2018,5,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
2018,6,Residual -mean,Residual_inv,Residual,-1.634840444,-18.9243456,0,,,,10.13956365,
2018,7,Residual -mean,Residual_inv,Residual,-0.2376044757,-11.07020117,0,,,,11.53679962,
2018,8,Residual -mean,Residual_inv,Residual,-0.7267768693,-15.95080246,0,,,,11.04762722,
2018,9,Residual -mean,Residual_inv,Residual,0.2923626002,-3.239338163,0,,,,12.06676669,
2018,10,Residual -mean,Residual_inv,Residual,-0.8584059547,-10.73820863,0,,,,10.91599814,
2018,11,Residual -mean,Residual_inv,Residual,-0.06396750575,-2.17346214,0,,,,11.71043659,
2018,12,Residual -mean,Residual_inv,Residual,-1.065036576,-9.914856282,0,,,,10.70936752,
2019,1,Residual -mean,Residual_inv,Residual,0.3518513896,5.116184425,0,,,,12.12625548,
2019,2,Residual -mean,Residual_inv,Residual,0.3343844047,0.6520643934,0,,,,12.1087885,
2019,3,Residual -mean,Residual_inv,Residual,0.5123573535,2.025005795,0,,,,12.28676145,
2019,4,Residual -mean,Residual_inv,Residual,-0.7088823392,-6.102829335,0,,,,11.06552175,
2019,5,Residual -mean,Residual_inv,Residual,1.311308775,8.75299037,0,,,,13.08571287,
2019,6,Residual -mean,Residual_inv,Residual,-2.312090864,-20.06822028,0,,,,9.462313229,
2019,7,Residual -mean,Residual_inv,Residual,-1.36906685,-12.83996372,0,,,,10.40533724,
2019,8,Residual -mean,Residual_inv,Residual,0.9432509348,9.74522132,0,,,,12.71765503,
2019,9,Residual -mean,Residual_inv,Residual,-0.0325172284,3.016192958,0,,,,11.74188686,
2019,10,Residual -mean,Residual_inv,Residual,-0.4940705026,-5.131185805,0,,,,11.28033359,
2019,11,Residual -mean,Residual_inv,Residual,1.36120929,11.33937313,0,,,,13.13561338,
2019,12,Residual -mean,Residual_inv,Residual,0.1022656365,3.495166747,0,,,,11.87666973,x
2003,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-11.77440409,0,
2003,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-12.4811063,0,
2003,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.91477025,0,
2003,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-13.20942402,0,
2003,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-12.00362942,0,
2003,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-15.20846533,0,
2003,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-13.83755481,0,
2003,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-15.6244694,0,
2003,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.69809453,0,
2003,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-12.51783965,0,
2003,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-13.0188729,0,
2003,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-12.154961,0,
2004,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-11.04820519,0,
2004,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-12.84687175,0,
2004,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.50227349,0,
2004,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.58248716,0,
2004,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-13.18181085,0,
2004,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-12.27862268,0,
2004,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.05856512,0,
2004,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-11.26196335,0,
2004,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.888652491,0,
2004,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.995452,0,
2004,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.82015759,0,
2004,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.765420332,0,
2005,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.85406118,0,
2005,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.832884215,0,
2005,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.553455588,0,
2005,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.300742342,0,
2005,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.680435465,0,
2005,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.389229569,0,
2005,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.080850231,0,
2005,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.510505791,0,
2005,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.23459176,0,
2005,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.762987156,0,
2005,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.61306278,0,
2005,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.255007292,0,
2006,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.759489494,0,
2006,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.423666312,0,
2006,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.557788571,0,
2006,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.112559278,0,
2006,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.111582682,0,
2006,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.621236764,0,
2006,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.73469796,0,
2006,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.85355096,0,
2006,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.914267661,0,
2006,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.75529852,0,
2006,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.662151166,0,
2006,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.658687192,0,
2007,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.032162419,0,
2007,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.84535544,0,
2007,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.549432668,0,
2007,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.623309857,0,
2007,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.201037905,0,
2007,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.941648929,0,
2007,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.078430588,0,
2007,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.686861344,0,
2007,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.987433309,0,
2007,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.26520789,0,
2007,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.432948699,0,
2007,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.40217228,0,
2008,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.289378078,0,
2008,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.218989405,0,
2008,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.926676607,0,
2008,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.920779834,0,
2008,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.597205268,0,
2008,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.006345026,0,
2008,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.583938319,0,
2008,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.771637546,0,
2008,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.596458494,0,
2008,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.265011253,0,
2008,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.663597246,0,
2008,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.47641466,0,
2009,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.068526804,0,
2009,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.909456514,0,
2009,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.93033534,0,
2009,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.979015064,0,
2009,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.250864594,0,
2009,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.495860621,0,
2009,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.889514124,0,
2009,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.992001566,0,
2009,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.517499883,0,
2009,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.339097611,0,
2009,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.315279081,0,
2009,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.804762507,0,
2010,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.91099103,0,
2010,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.165440637,0,
2010,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.70550384,0,
2010,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.529119849,0,
2010,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.121388148,0,
2010,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.221434601,0,
2010,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.174934729,0,
2010,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.397355739,0,
2010,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.40336257,0,
2010,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.18532703,0,
2010,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-10.5118438,0,
2010,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.395080954,0,
2011,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.890066985,0,
2011,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.337075894,0,
2011,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.207412042,0,
2011,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.114639044,0,
2011,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.412415749,0,
2011,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.559998882,0,
2011,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.712889214,0,
2011,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.217024238,0,
2011,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.300491023,0,
2011,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.49278438,0,
2011,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.488827008,0,
2011,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.025713628,0,
2012,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.144504238,0,
2012,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.002344729,0,
2012,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.727951525,0,
2012,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.225184129,0,
2012,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.788608333,0,
2012,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.08204882,0,
2012,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.506601016,0,
2012,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.42740127,0,
2012,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.297525301,0,
2012,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.701949046,0,
2012,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.784770486,0,
2012,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.70646464,0,
2013,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.654125443,0,
2013,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.842095799,0,
2013,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.142074881,0,
2013,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.789107513,0,
2013,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.86306946,0,
2013,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.028285573,0,
2013,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.71024608,0,
2013,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.791431126,0,
2013,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.395992234,0,
2013,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.480120022,0,
2013,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.234199763,0,
2013,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-9.367235904,0,
2014,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.049234559,0,
2014,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.860528646,0,
2014,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.326218168,0,
2014,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.183626739,0,
2014,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.098903795,0,
2014,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.172494825,0,
2014,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.587784736,0,
2014,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.346959675,0,
2014,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.187455635,0,
2014,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.984687978,0,
2014,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.743630018,0,
2014,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.100715549,0,
2015,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.286478438,0,
2015,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.841747475,0,
2015,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.319482025,0,
2015,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.477229497,0,
2015,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-8.814188159,0,
2015,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.238322512,0,
2015,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.507799735,0,
2015,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-7.26631065,0,
2015,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.801851706,0,
2015,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.150951897,0,
2015,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.8901531,0,
2015,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.642863061,0,
2016,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.007383903,0,
2016,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.184809748,0,
2016,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.466338738,0,
2016,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.209994841,0,
2016,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.059003618,0,
2016,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-2.890729369,0,
2016,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-2.593238201,0,
2016,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-2.533938034,0,
2016,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.404705207,0,
2016,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.551439835,0,
2016,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.8866564194,0,
2016,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-2.223258248,0,
2017,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.016870751,0,
2017,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-4.413724437,0,
2017,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-3.643306349,0,
2017,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.412194191,0,
2017,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-6.115875437,0,
2017,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-5.230959606,0,
2017,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2017,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2017,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2017,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2017,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2017,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2018,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2018,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2018,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2018,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2018,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,,0,
2018,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-1.634840444,0,
2018,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.2376044757,0,
2018,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.7267768693,0,
2018,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,0.2923626002,0,
2018,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.8584059547,0,
2018,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.06396750575,0,
2018,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-1.065036576,0,
2019,1,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,0.3518513896,0,
2019,2,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,0.3343844047,0,
2019,3,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,0.5123573535,0,
2019,4,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.7088823392,0,
2019,5,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,1.311308775,0,
2019,6,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-2.312090864,0,
2019,7,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-1.36906685,0,
2019,8,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,0.9432509348,0,
2019,9,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.0325172284,0,
2019,10,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,-0.4940705026,0,
2019,11,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,1.36120929,0,
2019,12,Residual -mean,Residual,Residual_area,0.4,0.4,0,,,0.1022656365,0,x
2003,1,Residual -spread,Residual -spread_inv,Residual -spread,-4.309408811,-3.400900422,0,,,,0,
2003,2,Residual -spread,Residual -spread_inv,Residual -spread,-5.514096011,-24.8425331,0,,,,-1.204687201,
2003,3,Residual -spread,Residual -spread_inv,Residual -spread,-2.935371572,-2.679443906,0,,,,1.374037238,
2003,4,Residual -spread,Residual -spread_inv,Residual -spread,-5.631805912,-18.28977834,0,,,,-1.322397101,
2003,5,Residual -spread,Residual -spread_inv,Residual -spread,-5.078488656,-21.85569415,0,,,,-0.7690798458,
2003,6,Residual -spread,Residual -spread_inv,Residual -spread,-8.299544105,-46.62930885,0,,,,-3.990135294,
2003,7,Residual -spread,Residual -spread_inv,Residual -spread,-6.722391124,-32.94235229,0,,,,-2.412982313,
2003,8,Residual -spread,Residual -spread_inv,Residual -spread,-8.270087156,-49.39991721,0,,,,-3.960678345,
2003,9,Residual -spread,Residual -spread_inv,Residual -spread,-4.158047072,-15.12500946,0,,,,0.1513617388,
2003,10,Residual -spread,Residual -spread_inv,Residual -spread,-5.848053794,-30.68214757,0,,,,-1.538644983,
2003,11,Residual -spread,Residual -spread_inv,Residual -spread,-6.32016588,-31.41292927,0,,,,-2.010757069,
2003,12,Residual -spread,Residual -spread_inv,Residual -spread,-5.880494922,-33.9601216,0,,,,-1.571086112,
2004,1,Residual -spread,Residual -spread_inv,Residual -spread,-3.8685506,-17.67617744,0,,,,0.4408582103,
2004,2,Residual -spread,Residual -spread_inv,Residual -spread,-5.413084024,-33.55500116,0,,,,-1.103675213,
2004,3,Residual -spread,Residual -spread_inv,Residual -spread,-3.256732461,-23.6014852,0,,,,1.052676349,
2004,4,Residual -spread,Residual -spread_inv,Residual -spread,-3.944747331,-15.31700448,0,,,,0.3646614797,
2004,5,Residual -spread,Residual -spread_inv,Residual -spread,-5.157173614,-35.26212195,0,,,,-0.8477648031,
2004,6,Residual -spread,Residual -spread_inv,Residual -spread,-4.662536836,-24.97650485,0,,,,-0.3531280254,
2004,7,Residual -spread,Residual -spread_inv,Residual -spread,-2.817138345,-14.39417069,0,,,,1.492270465,
2004,8,Residual -spread,Residual -spread_inv,Residual -spread,-4.00633972,-19.3252594,0,,,,0.303069091,
2004,9,Residual -spread,Residual -spread_inv,Residual -spread,-2.019911109,-4.611930336,0,,,,2.289497702,
2004,10,Residual -spread,Residual -spread_inv,Residual -spread,-4.0634843,-20.36213503,0,,,,0.2459245103,
2004,11,Residual -spread,Residual -spread_inv,Residual -spread,-3.797004036,-18.49761182,0,,,,0.5124047742,
2004,12,Residual -spread,Residual -spread_inv,Residual -spread,-0.7691586208,11.51033431,0,,,,3.54025019,
2005,1,Residual -spread,Residual -spread_inv,Residual -spread,-0.06121998315,6.022443746,0,,,,4.248188828,
2005,2,Residual -spread,Residual -spread_inv,Residual -spread,2.112142273,23.69792525,0,,,,6.421551083,
2005,3,Residual -spread,Residual -spread_inv,Residual -spread,1.760297625,21.06374275,0,,,,6.069706435,
